day_of_week,month,quarter,year,is_weekend,Revenue_lag_1d,Revenue_lag_7d,Revenue_rolling_7d_mean,Revenue_rolling_28d_mean,COGS_lag_1d,COGS_lag_7d,COGS_rolling_7d_mean,COGS_rolling_28d_mean,sessions_sum_lag_1d,sessions_sum_lag_7d,sessions_sum_rolling_7d_mean,sessions_sum_rolling_28d_mean,unique_visitors_sum_lag_1d,unique_visitors_sum_lag_7d,unique_visitors_sum_rolling_7d_mean,unique_visitors_sum_rolling_28d_mean,page_views_sum_lag_1d,page_views_sum_lag_7d,page_views_sum_rolling_7d_mean,page_views_sum_rolling_28d_mean,avg_bounce_rate_lag_1d,avg_bounce_rate_lag_7d,avg_bounce_rate_rolling_7d_mean,avg_bounce_rate_rolling_28d_mean,avg_session_duration_sec_mean_lag_1d,avg_session_duration_sec_mean_lag_7d,avg_session_duration_sec_mean_rolling_7d_mean,avg_session_duration_sec_mean_rolling_28d_mean,traffic_source_count_lag_1d,traffic_source_count_lag_7d,traffic_source_count_rolling_7d_mean,traffic_source_count_rolling_28d_mean,daily_order_count_lag_1d,daily_order_count_lag_7d,daily_order_count_rolling_7d_mean,daily_order_count_rolling_28d_mean,daily_customer_count_lag_1d,daily_customer_count_lag_7d,daily_customer_count_rolling_7d_mean,daily_customer_count_rolling_28d_mean,order_source_count_lag_1d,order_source_count_lag_7d,order_source_count_rolling_7d_mean,order_source_count_rolling_28d_mean,order_status_cancelled_count_lag_1d,order_status_cancelled_count_lag_7d,order_status_cancelled_count_rolling_7d_mean,order_status_cancelled_count_rolling_28d_mean,order_status_created_count_lag_1d,order_status_created_count_lag_7d,order_status_created_count_rolling_7d_mean,order_status_created_count_rolling_28d_mean,order_status_delivered_count_lag_1d,order_status_delivered_count_lag_7d,order_status_delivered_count_rolling_7d_mean,order_status_delivered_count_rolling_28d_mean,order_status_paid_count_lag_1d,order_status_paid_count_lag_7d,order_status_paid_count_rolling_7d_mean,order_status_paid_count_rolling_28d_mean,order_status_returned_count_lag_1d,order_status_returned_count_lag_7d,order_status_returned_count_rolling_7d_mean,order_status_returned_count_rolling_28d_mean,order_status_shipped_count_lag_1d,order_status_shipped_count_lag_7d,order_status_shipped_count_rolling_7d_mean,order_status_shipped_count_rolling_28d_mean,daily_total_quantity_lag_1d,daily_total_quantity_lag_7d,daily_total_quantity_rolling_7d_mean,daily_total_quantity_rolling_28d_mean,daily_gross_item_revenue_lag_1d,daily_gross_item_revenue_lag_7d,daily_gross_item_revenue_rolling_7d_mean,daily_gross_item_revenue_rolling_28d_mean,daily_discount_amount_lag_1d,daily_discount_amount_lag_7d,daily_discount_amount_rolling_7d_mean,daily_discount_amount_rolling_28d_mean,daily_distinct_products_lag_1d,daily_distinct_products_lag_7d,daily_distinct_products_rolling_7d_mean,daily_distinct_products_rolling_28d_mean,daily_estimated_cogs_lag_1d,daily_estimated_cogs_lag_7d,daily_estimated_cogs_rolling_7d_mean,daily_estimated_cogs_rolling_28d_mean,daily_return_count_lag_1d,daily_return_count_lag_7d,daily_return_count_rolling_7d_mean,daily_return_count_rolling_28d_mean,daily_refund_amount_lag_1d,daily_refund_amount_lag_7d,daily_refund_amount_rolling_7d_mean,daily_refund_amount_rolling_28d_mean,daily_return_quantity_lag_1d,daily_return_quantity_lag_7d,daily_return_quantity_rolling_7d_mean,daily_return_quantity_rolling_28d_mean,daily_stock_on_hand_sum_lag_1d,daily_stock_on_hand_sum_lag_7d,daily_stock_on_hand_sum_rolling_7d_mean,daily_stock_on_hand_sum_rolling_28d_mean,daily_units_received_sum_lag_1d,daily_units_received_sum_lag_7d,daily_units_received_sum_rolling_7d_mean,daily_units_received_sum_rolling_28d_mean,daily_units_sold_sum_lag_1d,daily_units_sold_sum_lag_7d,daily_units_sold_sum_rolling_7d_mean,daily_units_sold_sum_rolling_28d_mean,daily_stockout_days_sum_lag_1d,daily_stockout_days_sum_lag_7d,daily_stockout_days_sum_rolling_7d_mean,daily_stockout_days_sum_rolling_28d_mean,daily_days_of_supply_mean_lag_1d,daily_days_of_supply_mean_lag_7d,daily_days_of_supply_mean_rolling_7d_mean,daily_days_of_supply_mean_rolling_28d_mean,daily_fill_rate_mean_lag_1d,daily_fill_rate_mean_lag_7d,daily_fill_rate_mean_rolling_7d_mean,daily_fill_rate_mean_rolling_28d_mean,daily_inventory_product_count_lag_1d,daily_inventory_product_count_lag_7d,daily_inventory_product_count_rolling_7d_mean,daily_inventory_product_count_rolling_28d_mean
3,2,1,2015,0,8502202.85,3793775.02,5720428.61,4264078.647857143,7083827.01,3109300.19,4700219.467142857,3482941.6374999997,14450.0,16363.0,16223.142857142857,16203.17857142857,11692.0,12198.0,12594.42857142857,12283.285714285714,51345.0,79512.0,71282.85714285714,67528.92857142857,0.00553,0.0041,0.00473,0.004412142857142857,135.4,130.9,212.64285714285714,208.47857142857143,1.0,1.0,1.0,1.0,375.0,153.0,230.42857142857142,166.07142857142858,373.0,152.0,228.71428571428572,164.85714285714286,6.0,6.0,6.0,6.0,26.0,17.0,20.428571428571427,15.464285714285714,6.0,3.0,3.142857142857143,2.2142857142857144,305.0,125.0,185.85714285714286,132.67857142857142,7.0,1.0,4.142857142857143,3.4285714285714284,21.0,6.0,11.857142857142858,8.928571428571429,10.0,1.0,5.0,3.357142857142857,1942.0,797.0,1177.7142857142858,849.5357142857143,8502202.85,3793775.02,5720428.61,4264078.647857143,288697.6,105122.64,165723.30571428573,102573.64678571429,181.0,106.0,133.71428571428572,111.67857142857143,7083827.010301159,3109300.191830541,4700219.466889983,3482941.637445494,9.0,3.0,7.571428571428571,6.714285714285714,124454.22,52199.06,92528.74714285714,81647.84214285715,28.0,12.0,21.285714285714285,18.321428571428573,0.0,0.0,0.0,69504.0,7744.0,7744.0,7744.0,6039.0,6650.0,6650.0,6650.0,5216.0,0.0,0.0,0.0,528.0,842.3717693836978,842.3717693836978,842.3717693836978,894.3169603524229,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9612328193832599,0.0,0.0,0.0,454.0
4,2,1,2015,0,6528340.52,4760336.65,6111080.824285714,4307944.026071428,5386905.64,3942085.3,5025591.6742857145,3521911.4014285714,18508.0,18730.0,16529.571428571428,16426.178571428572,15057.0,15092.0,13002.857142857143,12503.82142857143,88646.0,95572.0,72587.71428571429,69193.46428571429,0.00403,0.00454,0.00472,0.004436071428571429,254.6,191.1,230.3142857142857,212.48214285714286,1.0,1.0,1.0,1.0,257.0,176.0,245.28571428571428,168.35714285714286,255.0,176.0,243.42857142857142,167.14285714285714,6.0,6.0,6.0,6.0,20.0,13.0,20.857142857142858,15.285714285714286,5.0,3.0,3.4285714285714284,2.357142857142857,211.0,135.0,198.14285714285714,134.82142857142858,5.0,6.0,4.714285714285714,3.5,13.0,14.0,12.857142857142858,9.107142857142858,3.0,5.0,5.285714285714286,3.2857142857142856,1305.0,938.0,1250.2857142857142,860.7142857142857,6528340.52,4760336.65,6111080.824285714,4307944.026071428,151171.13,146013.53,172301.66142857142,107972.61571428573,141.0,123.0,138.71428571428572,112.28571428571429,5386905.635819809,3942085.3018567623,5025591.673174164,3521911.4013132714,11.0,6.0,8.714285714285714,6.964285714285714,100424.70999999999,72750.43000000001,99418.12571428572,84459.8125,25.0,14.0,23.142857142857142,18.857142857142858,0.0,0.0,0.0,69504.0,7744.0,7744.0,7744.0,6039.0,6650.0,6650.0,6650.0,5216.0,0.0,0.0,0.0,528.0,842.3717693836978,842.3717693836978,842.3717693836978,894.3169603524229,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9612328193832599,0.0,0.0,0.0,454.0
5,2,1,2015,1,4695415.58,4368539.08,6101806.385714286,4320769.508571429,3896449.69,3544819.23,5019072.301428571,3537585.5467857146,14926.0,15952.0,15986.142857142857,16561.64285714286,11229.0,11280.0,12451.0,12622.42857142857,53940.0,70645.0,66640.28571428571,69543.82142857143,0.00545,0.00499,0.00485,0.004488928571428572,166.2,312.5,226.75714285714284,212.45000000000002,1.0,1.0,1.0,1.0,196.0,198.0,248.14285714285714,169.14285714285714,194.0,195.0,246.0,168.03571428571428,6.0,6.0,6.0,6.0,16.0,22.0,21.285714285714285,15.428571428571429,1.0,2.0,3.142857142857143,2.2857142857142856,159.0,162.0,201.57142857142858,135.42857142857142,6.0,3.0,4.714285714285714,3.607142857142857,11.0,5.0,12.428571428571429,9.178571428571429,3.0,4.0,5.0,3.2142857142857144,967.0,931.0,1254.4285714285713,862.6428571428571,4695415.58,4368539.08,6101806.385714286,4320769.508571429,154999.44,154322.68,173585.36285714287,113187.21964285716,121.0,125.0,138.42857142857142,112.5,3896449.687689483,3544819.226051639,5019072.2997216955,3537585.5467383736,9.0,10.0,9.142857142857142,6.928571428571429,122467.4,148809.47,106520.55,81867.00249999999,19.0,33.0,23.857142857142858,18.571428571428573,0.0,0.0,0.0,69504.0,7744.0,7744.0,7744.0,6039.0,6650.0,6650.0,6650.0,5216.0,0.0,0.0,0.0,528.0,842.3717693836978,842.3717693836978,842.3717693836978,894.3169603524229,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9612328193832599,0.0,0.0,0.0,454.0
6,3,1,2015,1,3896812.17,5784606.22,6034416.827142857,4310087.758571428,3287398.94,4804964.15,4982297.974285714,3538228.9482142855,15722.0,16431.0,15953.285714285714,16749.821428571428,11744.0,13211.0,12517.285714285714,12770.607142857143,83724.0,79486.0,68508.71428571429,70695.21428571429,0.00401,0.00433,0.00471,0.0044767857142857135,253.2,285.9,218.28571428571428,217.08571428571426,1.0,1.0,1.0,1.0,159.0,224.0,242.57142857142858,168.39285714285714,158.0,221.0,240.71428571428572,167.25,6.0,6.0,6.0,6.0,14.0,17.0,20.142857142857142,15.321428571428571,1.0,3.0,3.0,2.2857142857142856,130.0,182.0,197.0,135.17857142857142,4.0,4.0,4.857142857142857,3.5714285714285716,8.0,13.0,12.857142857142858,9.0,2.0,5.0,4.714285714285714,3.0357142857142856,837.0,1167.0,1241.0,859.4642857142857,3896812.17,5784606.22,6034416.827142857,4310087.758571429,109392.42,165411.53,167166.7542857143,116336.81535714286,112.0,133.0,136.57142857142858,111.96428571428571,3287398.944536704,4804964.147669779,4982297.97379099,3538228.948250301,9.0,2.0,9.0,7.107142857142857,251864.86,8113.6900000000005,121242.74857142857,90459.3282142857,35.0,5.0,24.142857142857142,19.5,69614.0,0.0,69614.0,69614.0,8293.0,7744.0,8293.0,8293.0,7071.0,6650.0,7071.0,7071.0,519.0,0.0,519.0,519.0,721.4440265486726,842.3717693836978,721.4440265486726,721.4440265486726,0.9617236725663717,0.9623243295019157,0.9617236725663717,0.9617236725663717,452.0,0.0,452.0,452.0
0,3,1,2015,0,4612623.19,7360399.98,5866990.680000001,4297067.109285714,3760240.57,5966271.62,4833051.7485714285,3527381.097857143,21480.0,14463.0,16674.571428571428,16960.071428571428,17584.0,11021.0,13142.0,13003.642857142857,81546.0,50731.0,68803.0,71698.96428571429,0.00414,0.00449,0.004682857142857142,0.004438928571428571,108.6,289.8,192.95714285714283,212.9357142857143,1.0,1.0,1.0,1.0,201.0,275.0,239.28571428571428,168.92857142857142,201.0,273.0,237.85714285714286,167.82142857142858,6.0,6.0,6.0,6.0,23.0,22.0,21.0,15.642857142857142,2.0,4.0,2.857142857142857,2.2857142857142856,155.0,223.0,193.14285714285714,135.14285714285714,7.0,7.0,5.285714285714286,3.642857142857143,9.0,15.0,12.285714285714286,9.142857142857142,5.0,4.0,4.714285714285714,3.0714285714285716,971.0,1473.0,1213.0,859.2142857142857,4612623.19,7360399.98,5866990.680000001,4297067.109285714,122033.92,191887.67,160969.95285714284,118975.23642857143,134.0,151.0,136.71428571428572,111.64285714285714,3760240.5670824614,5966271.617394004,4833051.7479928015,3527381.097787109,11.0,11.0,10.285714285714286,7.214285714285714,141328.12,113144.03,140273.38142857142,94159.6375,35.0,30.0,28.428571428571427,20.214285714285715,0.0,0.0,69614.0,69614.0,7744.0,7744.0,8293.0,8293.0,6650.0,6650.0,7071.0,7071.0,0.0,0.0,519.0,519.0,842.3717693836978,842.3717693836978,721.4440265486726,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.9617236725663717,0.0,0.0,452.0,452.0
1,3,1,2015,0,1204115.66,5473140.47,4987521.491428571,4236447.8725000005,996728.16,4450268.77,4123116.9685714287,3479929.906071428,22178.0,17173.0,17776.714285714286,17183.928571428572,17801.0,13667.0,14110.57142857143,13174.892857142857,84529.0,71689.0,73631.28571428571,72504.25,0.00567,0.00513,0.004851428571428571,0.004471071428571428,164.9,142.9,175.1142857142857,214.67857142857142,1.0,1.0,1.0,1.0,44.0,212.0,206.28571428571428,167.0,43.0,211.0,205.0,165.85714285714286,6.0,6.0,6.0,6.0,3.0,26.0,18.285714285714285,15.464285714285714,0.0,1.0,2.2857142857142856,2.1785714285714284,39.0,169.0,166.85714285714286,133.67857142857142,0.0,1.0,4.285714285714286,3.5714285714285716,1.0,9.0,10.285714285714286,9.035714285714286,1.0,6.0,4.285714285714286,3.0714285714285716,206.0,996.0,1032.0,850.1428571428571,1204115.66,5473140.47,4987521.491428571,4236447.8725000005,0.0,108607.49,133557.42857142858,117315.18464285714,37.0,117.0,120.42857142857143,110.10714285714286,996728.1646661204,4450268.773125995,4123116.969031676,3479929.9060609634,12.0,12.0,10.428571428571429,7.392857142857143,93536.74,128230.33,137472.34,91714.76928571428,24.0,27.0,27.571428571428573,20.357142857142858,0.0,0.0,69614.0,69614.0,7744.0,7744.0,8293.0,8293.0,6650.0,6650.0,7071.0,7071.0,0.0,0.0,519.0,519.0,842.3717693836978,842.3717693836978,721.4440265486726,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.9617236725663717,0.0,0.0,452.0,452.0
2,3,1,2015,0,2971078.12,8502202.85,4630084.012857143,4279005.752142857,2450231.82,7083827.01,3837397.404285714,3516449.785,23311.0,14450.0,18653.571428571428,17455.0,16676.0,11692.0,14540.42857142857,13345.785714285714,118505.0,51345.0,80319.28571428571,74621.92857142857,0.00396,0.00553,0.004684285714285715,0.004490357142857143,302.1,135.4,197.85714285714286,217.05,1.0,1.0,1.0,1.0,88.0,375.0,188.57142857142858,167.60714285714286,88.0,373.0,187.42857142857142,166.5,6.0,6.0,6.0,6.0,10.0,26.0,16.0,15.714285714285714,0.0,6.0,2.142857142857143,2.1785714285714284,74.0,305.0,153.28571428571428,134.25,0.0,7.0,4.142857142857143,3.5357142857142856,4.0,21.0,9.571428571428571,8.857142857142858,0.0,10.0,3.4285714285714284,3.0714285714285716,437.0,1942.0,952.1428571428571,853.5714285714286,2971078.12,8502202.85,4630084.012857143,4279005.752142857,0.0,288697.6,118042.07285714286,115263.33107142858,73.0,181.0,114.14285714285714,110.32142857142857,2450231.8241875432,7083827.010301159,3837397.4048976116,3516449.7850022283,9.0,9.0,10.0,7.464285714285714,80413.23999999999,124454.22,130641.32714285715,90195.32107142857,17.0,28.0,26.142857142857142,20.142857142857142,0.0,0.0,69614.0,69614.0,7744.0,7744.0,8293.0,8293.0,6650.0,6650.0,7071.0,7071.0,0.0,0.0,519.0,519.0,842.3717693836978,842.3717693836978,721.4440265486726,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.9617236725663717,0.0,0.0,452.0,452.0
3,3,1,2015,0,3275231.73,6528340.52,3883373.852857143,4306809.416071428,2540097.74,5386905.64,3188293.222857143,3531128.8657142855,20723.0,18508.0,19549.714285714286,17568.25,16144.0,15057.0,15176.42857142857,13467.857142857143,99756.0,88646.0,87235.14285714286,74890.5,0.00434,0.00403,0.004514285714285714,0.004521785714285714,279.6,254.6,218.45714285714286,219.16071428571428,1.0,1.0,1.0,1.0,114.0,257.0,151.28571428571428,168.14285714285714,112.0,255.0,150.14285714285714,167.03571428571428,6.0,6.0,6.0,6.0,15.0,20.0,14.428571428571429,16.071428571428573,2.0,5.0,1.5714285714285714,2.1785714285714284,89.0,211.0,122.42857142857143,134.39285714285714,0.0,5.0,3.142857142857143,3.4642857142857144,3.0,13.0,7.0,8.857142857142858,5.0,3.0,2.7142857142857144,3.1785714285714284,526.0,1305.0,749.8571428571429,854.8928571428571,3275231.73,6528340.52,3883373.852857143,4306809.416071428,0.0,151171.13,76799.55857142857,113275.27321428571,90.0,141.0,101.14285714285714,110.75,2540097.7379529765,5386905.635819809,3188293.2231335854,3531128.865755287,9.0,11.0,10.0,7.464285714285714,106261.71,100424.70999999999,128042.39714285715,91425.13035714286,25.0,25.0,25.714285714285715,20.071428571428573,0.0,0.0,69614.0,69614.0,7744.0,7744.0,8293.0,8293.0,6650.0,6650.0,7071.0,7071.0,0.0,0.0,519.0,519.0,842.3717693836978,842.3717693836978,721.4440265486726,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.9617236725663717,0.0,0.0,452.0,452.0
4,3,1,2015,0,3623778.02,4695415.58,3468436.352857143,4346931.801071429,2818823.69,3896449.69,2821424.372857143,3558066.6032142853,24841.0,14926.0,20454.428571428572,17877.0,19625.0,11229.0,15829.0,13706.214285714286,110043.0,53940.0,90291.85714285714,76136.67857142857,0.00384,0.00545,0.004487142857142857,0.004467142857142857,254.3,166.2,218.41428571428574,222.6107142857143,1.0,1.0,1.0,1.0,130.0,196.0,133.14285714285714,169.71428571428572,128.0,194.0,132.0,168.60714285714286,6.0,6.0,6.0,6.0,15.0,16.0,13.714285714285714,16.285714285714285,1.0,1.0,1.0,2.142857142857143,98.0,159.0,106.28571428571429,135.53571428571428,6.0,6.0,3.2857142857142856,3.607142857142857,7.0,11.0,6.142857142857143,8.857142857142858,3.0,3.0,2.7142857142857144,3.2857142857142856,631.0,967.0,653.5714285714286,861.8214285714286,3623778.02,4695415.58,3468436.352857143,4346931.801071429,0.0,154999.44,55203.68285714286,110433.20964285715,104.0,121.0,95.85714285714286,111.71428571428571,2818823.691604882,3896449.687689483,2821424.3739600247,3558066.603182602,11.0,9.0,10.0,7.535714285714286,171686.02000000002,122467.4,138222.58428571429,91878.345,29.0,19.0,26.285714285714285,20.071428571428573,0.0,0.0,69614.0,69614.0,7744.0,7744.0,8293.0,8293.0,6650.0,6650.0,7071.0,7071.0,0.0,0.0,519.0,519.0,842.3717693836978,842.3717693836978,721.4440265486726,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.9617236725663717,0.0,0.0,452.0,452.0
5,3,1,2015,1,4126698.63,3896812.17,3387191.0742857144,4370839.077142857,3333077.32,3287398.94,2740942.605714286,3580691.5742857144,23903.0,15722.0,21736.85714285714,18110.571428571428,18195.0,11744.0,16824.14285714286,13861.464285714286,115420.0,83724.0,99074.71428571429,78151.53571428571,0.00379,0.00401,0.0042499999999999994,0.0044475,149.3,253.2,216.0,217.69642857142858,1.0,1.0,1.0,1.0,113.0,159.0,121.28571428571429,169.64285714285714,113.0,158.0,120.42857142857143,168.53571428571428,6.0,6.0,6.0,6.0,14.0,14.0,13.428571428571429,16.178571428571427,2.0,1.0,1.1428571428571428,2.107142857142857,84.0,130.0,95.57142857142857,135.46428571428572,3.0,4.0,2.857142857142857,3.5357142857142856,5.0,8.0,5.285714285714286,8.928571428571429,5.0,2.0,3.0,3.4285714285714284,554.0,837.0,594.5714285714286,860.8214285714286,4126698.63,3896812.17,3387191.0742857144,4370839.077142857,0.0,109392.42,33060.90571428571,108287.40642857143,68.0,112.0,88.28571428571429,111.14285714285714,3333077.3168628626,3287398.944536704,2740942.606699079,3580691.574217398,9.0,9.0,10.0,7.714285714285714,193210.16,251864.86,148328.69285714286,97234.9325,32.0,35.0,28.142857142857142,20.857142857142858,0.0,69614.0,69614.0,69614.0,7744.0,8293.0,8293.0,8293.0,6650.0,7071.0,7071.0,7071.0,0.0,519.0,519.0,519.0,842.3717693836978,721.4440265486726,721.4440265486726,721.4440265486726,0.9623243295019157,0.9617236725663717,0.9617236725663717,0.9617236725663717,0.0,452.0,452.0,452.0
6,3,1,2015,1,3652751.16,4612623.19,3352325.215714286,4373762.7992857145,2946148.77,3760240.57,2692192.5814285716,3580459.862857143,20579.0,21480.0,22430.714285714286,18188.10714285714,16101.0,17584.0,17446.571428571428,13931.607142857143,83988.0,81546.0,99112.42857142857,78357.75,0.00384,0.00414,0.004225714285714286,0.004453214285714285,143.0,108.6,200.2571428571429,212.03214285714284,1.0,1.0,1.0,1.0,122.0,201.0,116.0,168.92857142857142,120.0,201.0,115.0,167.78571428571428,6.0,6.0,6.0,6.0,7.0,23.0,12.428571428571429,15.928571428571429,0.0,2.0,1.0,2.0357142857142856,104.0,155.0,91.85714285714286,135.07142857142858,0.0,7.0,2.2857142857142856,3.5,10.0,9.0,5.571428571428571,8.964285714285714,1.0,5.0,2.857142857142857,3.4285714285714284,667.0,971.0,570.2857142857143,860.4285714285714,3652751.16,4612623.19,3352325.215714286,4373762.7992857145,0.0,122033.92,17433.417142857143,104913.30714285714,97.0,134.0,86.14285714285714,110.78571428571429,2946148.7661506953,3760240.5670824614,2692192.581215363,3580459.862601778,8.0,11.0,9.857142857142858,7.928571428571429,68924.42,141328.12,122194.34428571428,99552.77892857142,18.0,35.0,25.714285714285715,21.392857142857142,0.0,0.0,0.0,69614.0,7744.0,7744.0,7744.0,8293.0,6650.0,6650.0,6650.0,7071.0,0.0,0.0,0.0,519.0,842.3717693836978,842.3717693836978,842.3717693836978,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.0,0.0,0.0,452.0
0,3,1,2015,0,3679065.16,1204115.66,3218959.782857143,4355262.189642857,2903799.07,996728.16,2569843.7957142857,3560770.0710714287,23101.0,22178.0,22662.285714285714,18438.5,16215.0,17801.0,17251.0,14057.17857142857,83326.0,84529.0,99366.71428571429,78741.46428571429,0.00425,0.00567,0.004241428571428571,0.004406785714285715,240.2,164.9,219.05714285714288,209.60714285714286,1.0,1.0,1.0,1.0,124.0,44.0,105.0,167.64285714285714,122.0,43.0,103.71428571428571,166.42857142857142,6.0,6.0,6.0,6.0,16.0,3.0,11.428571428571429,15.821428571428571,0.0,0.0,0.7142857142857143,1.9642857142857142,101.0,39.0,84.14285714285714,134.21428571428572,0.0,0.0,1.2857142857142858,3.357142857142857,6.0,1.0,5.142857142857143,8.928571428571429,1.0,1.0,2.2857142857142856,3.357142857142857,650.0,206.0,524.4285714285714,854.0,3679065.16,1204115.66,3218959.782857143,4355262.189642857,0.0,0.0,0.0,100067.37178571429,94.0,37.0,80.42857142857143,110.14285714285714,2903799.072645732,996728.1646661204,2569843.79629583,3560770.071011536,8.0,12.0,9.428571428571429,8.0,258626.76,93536.74,138951.29285714286,107149.31285714285,30.0,24.0,25.0,21.928571428571427,0.0,0.0,0.0,69614.0,7744.0,7744.0,7744.0,8293.0,6650.0,6650.0,6650.0,7071.0,0.0,0.0,0.0,519.0,842.3717693836978,842.3717693836978,842.3717693836978,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.0,0.0,0.0,452.0
1,3,1,2015,0,4520902.2,2971078.12,3692786.4314285717,4356359.1382142855,3610296.4,2450231.82,2943210.687142857,3558430.1625,23240.0,23311.0,22814.0,18644.35714285714,17341.0,16676.0,17185.285714285714,14215.25,117770.0,118505.0,104115.42857142857,80797.07142857143,0.00544,0.00396,0.004208571428571429,0.004401428571428572,181.2,302.1,221.3857142857143,212.28928571428568,1.0,1.0,1.0,1.0,171.0,88.0,123.14285714285714,168.75,168.0,88.0,121.57142857142857,167.46428571428572,6.0,6.0,6.0,6.0,19.0,10.0,13.714285714285714,16.0,1.0,0.0,0.8571428571428571,1.9285714285714286,136.0,74.0,98.0,135.17857142857142,3.0,0.0,1.7142857142857142,3.357142857142857,6.0,4.0,5.857142857142857,8.857142857142858,6.0,0.0,3.0,3.4285714285714284,822.0,437.0,612.4285714285714,855.9642857142857,4520902.2,2971078.12,3692786.4314285717,4356359.1382142855,0.0,0.0,0.0,96302.01892857144,129.0,73.0,93.57142857142857,110.92857142857143,3610296.3972552894,2450231.8241875432,2943210.6866657115,3558430.162475162,13.0,9.0,9.571428571428571,8.071428571428571,131167.8,80413.23999999999,144327.15857142856,105290.6575,39.0,17.0,27.142857142857142,22.0,0.0,0.0,0.0,69614.0,7744.0,7744.0,7744.0,8293.0,6650.0,6650.0,6650.0,7071.0,0.0,0.0,0.0,519.0,842.3717693836978,842.3717693836978,842.3717693836978,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.0,0.0,0.0,452.0
2,3,1,2015,0,5042080.93,3275231.73,3988643.9757142854,4435938.175,3980962.03,2540097.74,3161886.431428571,3620338.5653571426,23566.0,20723.0,22850.428571428572,18824.321428571428,17258.0,16144.0,17268.428571428572,14331.785714285714,107264.0,99756.0,102509.57142857143,82239.10714285714,0.00547,0.00434,0.004424285714285715,0.004432142857142858,253.6,279.6,214.45714285714283,211.91071428571428,1.0,1.0,1.0,1.0,167.0,114.0,134.42857142857142,170.5,165.0,112.0,132.57142857142858,169.14285714285714,6.0,6.0,6.0,6.0,19.0,15.0,15.0,16.142857142857142,3.0,2.0,1.2857142857142858,1.9642857142857142,133.0,89.0,106.42857142857143,136.71428571428572,3.0,0.0,2.142857142857143,3.392857142857143,8.0,3.0,6.428571428571429,8.892857142857142,1.0,5.0,3.142857142857143,3.392857142857143,877.0,526.0,675.2857142857143,864.4642857142857,5042080.93,3275231.73,3988643.9757142854,4435938.175,0.0,0.0,0.0,92988.26464285715,112.0,90.0,99.14285714285714,111.42857142857143,3980962.02754212,2540097.7379529765,3161886.4300020793,3620338.5650781645,12.0,9.0,10.0,8.214285714285714,88972.11,106261.71,145549.85428571427,106336.64821428571,22.0,25.0,27.857142857142858,22.142857142857142,0.0,0.0,0.0,69614.0,7744.0,7744.0,7744.0,8293.0,6650.0,6650.0,6650.0,7071.0,0.0,0.0,0.0,519.0,842.3717693836978,842.3717693836978,842.3717693836978,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.0,0.0,0.0,452.0
3,3,1,2015,0,6098020.8,3623778.02,4391899.5571428565,4535466.014285714,4928286.75,2818823.69,3503056.29,3702666.2121428573,22870.0,24841.0,23157.14285714286,18983.678571428572,16676.0,19625.0,17344.428571428572,14403.32142857143,97024.0,110043.0,102119.28571428571,82783.39285714286,0.0043,0.00384,0.004418571428571429,0.004453571428571429,111.6,254.3,190.45714285714286,209.71071428571426,1.0,1.0,1.0,1.0,240.0,130.0,152.42857142857142,174.67857142857142,236.0,128.0,150.28571428571428,173.21428571428572,6.0,6.0,6.0,6.0,27.0,15.0,16.714285714285715,16.607142857142858,2.0,1.0,1.2857142857142858,2.0,184.0,98.0,120.0,139.82142857142858,4.0,6.0,2.7142857142857144,3.4642857142857144,17.0,7.0,8.428571428571429,9.25,6.0,3.0,3.2857142857142856,3.5357142857142856,1183.0,631.0,769.1428571428571,883.4642857142857,6098020.8,3623778.02,4391899.5571428565,4535466.014285714,0.0,0.0,0.0,90273.67214285713,155.0,104.0,108.42857142857143,113.67857142857143,4928286.754672122,2818823.691604882,3503056.2895333865,3702666.2120041302,7.0,11.0,9.714285714285714,8.214285714285714,85307.26,171686.02000000002,142556.36142857143,106148.54785714287,18.0,29.0,26.857142857142858,22.142857142857142,0.0,0.0,0.0,69614.0,7744.0,7744.0,7744.0,8293.0,6650.0,6650.0,6650.0,7071.0,0.0,0.0,0.0,519.0,842.3717693836978,842.3717693836978,842.3717693836978,721.4440265486726,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9617236725663717,0.0,0.0,0.0,452.0
