date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,sessions_rolling_7d,sessions_rolling_30d,sessions_rolling_90d
2016-05-23,33895,25827,179800,0.00409,139.8,31059.714285714286,31824.5,29170.455555555556
2016-05-24,33317,27062,128279,0.00484,108.3,30911.714285714286,31787.933333333334,29339.18888888889
2016-05-25,30559,22955,137420,0.00435,235.6,30908.14285714286,31755.5,29485.17777777778
2016-05-26,29012,22400,100854,0.00351,310.9,30473.285714285714,31738.433333333334,29607.466666666667
2016-05-27,31654,22277,117413,0.00505,287.8,31210.428571428572,31690.866666666665,29782.433333333334
2016-05-28,30406,23858,120385,0.00552,319.8,30956.85714285714,31559.266666666666,29915.411111111112
2016-05-29,30163,23872,134316,0.00351,252.6,31286.571428571428,31547.033333333333,30044.955555555556
2016-05-30,30700,24332,126409,0.0034,221.1,30830.14285714286,31396.633333333335,30086.155555555557
2016-05-31,29707,22770,157676,0.00397,244.4,30314.428571428572,31224.766666666666,30140.87777777778
2016-06-01,30361,23705,131150,0.00322,112.3,30286.14285714286,31286.166666666668,30170.666666666668
2016-06-02,32911,23190,131608,0.00335,102.3,30843.14285714286,31217.133333333335,30243.633333333335
2016-06-03,32205,22850,156430,0.00534,123.3,30921.85714285714,31112.366666666665,30359.6
2016-06-04,33568,26608,156310,0.00327,281.6,31373.571428571428,31238.933333333334,30475.67777777778
2016-06-05,36075,26306,189010,0.00502,301.3,32218.14285714286,31520.966666666667,30581.222222222223
2016-06-06,35520,28801,186061,0.00355,148.9,32906.71428571428,31378.566666666666,30712.0
2016-06-07,31431,22311,100680,0.00464,141.9,33153.0,31460.733333333334,30718.744444444445
2016-06-08,36825,28833,126407,0.00529,157.7,34076.42857142857,31742.6,30849.088888888888
2016-06-09,31212,25556,126443,0.00475,175.3,33833.71428571428,31718.3,30927.355555555554
2016-06-10,30303,21771,102242,0.00391,140.7,33562.0,31756.833333333332,30990.233333333334
2016-06-11,36969,26563,195790,0.00555,269.0,34047.857142857145,31907.533333333333,31138.87777777778
2016-06-12,28697,20793,103189,0.00353,121.1,32993.857142857145,31756.033333333333,31200.11111111111
2016-06-13,34063,26928,163122,0.00465,272.3,32785.71428571428,31801.566666666666,31286.977777777778
2016-06-14,34397,24679,186716,0.00459,157.2,33209.42857142857,31926.0,31402.31111111111
2016-06-15,33083,23250,168360,0.00527,187.5,32674.85714285714,32018.533333333333,31517.522222222222
2016-06-16,28041,21006,133556,0.00422,190.4,32221.85714285714,31808.133333333335,31561.233333333334
2016-06-17,35068,25926,187271,0.0038,247.1,32902.57142857143,31957.6,31665.3
2016-06-18,34886,27062,161199,0.00367,265.2,32605.0,32051.933333333334,31797.966666666667
2016-06-19,38767,27509,168541,0.00456,315.5,34043.57142857143,32461.033333333333,31946.355555555554
2016-06-20,32245,23977,135266,0.00563,128.8,33783.857142857145,32463.166666666668,32012.31111111111
2016-06-21,30312,24040,97709,0.00536,155.5,33200.28571428572,32545.066666666666,32065.933333333334
2016-06-22,27007,19832,96954,0.00517,280.0,32332.285714285714,32315.466666666667,32062.077777777777
2016-06-23,33787,26228,165215,0.00506,224.4,33153.142857142855,32331.133333333335,32154.6
2016-06-24,38202,29924,190436,0.00485,282.1,33600.857142857145,32585.9,32357.633333333335
2016-06-25,36799,28971,181381,0.00391,178.7,33874.142857142855,32845.46666666667,32460.32222222222
2016-06-26,31541,23069,162759,0.00498,183.5,32841.857142857145,32841.7,32555.544444444444
2016-06-27,33556,26721,143772,0.00493,127.1,33029.142857142855,32946.7,32653.033333333333
2016-06-28,34476,27429,137302,0.00435,159.4,33624.0,33090.46666666667,32720.28888888889
2016-06-29,32831,23468,164936,0.00525,184.0,34456.0,33161.5,32781.73333333333
2016-06-30,33061,25436,157305,0.00484,275.1,34352.28571428572,33273.3,32757.077777777777
2016-07-01,27643,19559,99053,0.00395,318.0,32843.857142857145,33182.7,32716.61111111111
2016-07-02,22725,16342,93039,0.00429,146.9,30833.285714285714,32843.166666666664,32526.3
2016-07-03,26996,20540,106634,0.00388,123.5,30184.0,32669.533333333333,32474.033333333333
2016-07-04,26647,21584,138858,0.00478,271.0,29197.0,32438.833333333332,32392.766666666666
2016-07-05,24584,18565,115188,0.00348,139.8,27783.85714285714,32055.8,32281.88888888889
2016-07-06,27547,20443,98375,0.00338,291.1,27029.0,31790.033333333333,32229.933333333334
2016-07-07,23757,19475,122326,0.00537,150.9,25699.85714285714,31534.233333333334,32038.78888888889
2016-07-08,30223,22727,147211,0.00486,123.4,26068.428571428572,31314.166666666668,32015.8
2016-07-09,28415,20298,102750,0.00322,284.3,26881.285714285714,31220.933333333334,31998.966666666667
2016-07-10,26627,18741,121806,0.00495,142.3,26828.571428571428,31098.4,31940.18888888889
2016-07-11,23750,17184,100402,0.00353,309.5,26414.714285714286,30657.766666666666,31787.12222222222
2016-07-12,25090,19330,108000,0.00491,109.9,26487.0,30537.533333333333,31636.82222222222
2016-07-13,25456,19617,112461,0.00498,307.1,26188.285714285714,30250.633333333335,31545.344444444443
2016-07-14,26102,21123,103066,0.00477,184.2,26523.285714285714,29974.133333333335,31434.11111111111
2016-07-15,24689,19531,81948,0.00417,116.4,25732.714285714286,29694.333333333332,31342.9
2016-07-16,24381,18562,120554,0.00511,188.1,25156.428571428572,29572.333333333332,31176.144444444446
2016-07-17,23404,17521,124678,0.00353,104.8,24696.0,29183.533333333333,31067.3
2016-07-18,26498,19304,88806,0.00441,317.7,25088.571428571428,28903.933333333334,31078.522222222222
2016-07-19,24148,18248,92848,0.00378,151.9,24954.0,28416.633333333335,30947.033333333333
2016-07-20,26407,18650,132572,0.00381,299.8,25089.85714285714,28222.033333333333,30867.866666666665
2016-07-21,26495,20970,114364,0.00387,119.0,25146.0,28094.8,30767.033333333333
2016-07-22,24845,18827,111995,0.00372,316.1,25168.285714285714,28022.733333333334,30720.9
2016-07-23,25328,20611,91707,0.00375,185.8,25303.571428571428,27740.766666666666,30619.944444444445
2016-07-24,26287,18818,109309,0.00444,229.7,25715.428571428572,27343.6,30561.666666666668
2016-07-25,26214,19627,122354,0.00345,291.6,25674.85714285714,26990.766666666666,30524.88888888889
2016-07-26,28240,21589,134010,0.00519,119.7,26259.428571428572,26880.733333333334,30471.1
2016-07-27,27237,21103,88734,0.00536,157.0,26378.0,26670.1,30392.022222222222
2016-07-28,25533,18068,103976,0.00502,281.6,26240.571428571428,26372.0,30336.5
2016-07-29,28740,20665,154184,0.00447,110.0,26797.0,26235.633333333335,30264.588888888888
2016-07-30,27670,21379,96328,0.00423,255.3,27131.571428571428,26055.933333333334,30184.666666666668
2016-07-31,29012,22088,136051,0.00576,197.3,27520.85714285714,26101.566666666666,30190.144444444446
2016-08-01,26556,20258,131761,0.00456,297.3,27569.714285714286,26229.266666666666,30096.522222222222
2016-08-02,29110,20880,147042,0.00375,101.8,27694.0,26299.733333333334,30027.21111111111
2016-08-03,27129,21732,127147,0.00444,137.1,27678.571428571428,26315.8,29997.855555555554
2016-08-04,29332,21908,137738,0.00543,272.8,28221.285714285714,26474.066666666666,30016.944444444445
2016-08-05,27384,20014,98121,0.00453,219.5,28027.571428571428,26468.633333333335,29879.077777777777
2016-08-06,28180,22272,133138,0.00536,178.5,28100.428571428572,26616.066666666666,29870.344444444443
2016-08-07,29434,22994,147103,0.00411,280.1,28160.714285714286,26589.766666666666,29882.17777777778
2016-08-08,34462,25228,175155,0.00438,188.3,29290.14285714286,26791.333333333332,29910.18888888889
2016-08-09,26386,19781,111721,0.00335,132.6,28901.0,26783.3,29879.51111111111
2016-08-10,33121,27111,133606,0.00492,132.5,29757.0,27095.666666666668,29886.98888888889
2016-08-11,31742,24365,161020,0.00378,245.3,30101.285714285714,27317.4,29870.32222222222
2016-08-12,27987,19679,94711,0.00363,316.6,30187.428571428572,27401.766666666666,29817.98888888889
2016-08-13,25016,17540,123852,0.00553,196.7,29735.428571428572,27365.566666666666,29755.233333333334
2016-08-14,27633,20341,90982,0.00509,156.4,29478.14285714286,27463.7,29725.522222222222
2016-08-15,31092,23420,110105,0.00515,121.7,28996.714285714286,27687.4,29689.28888888889
2016-08-16,29690,23156,154339,0.0046,247.4,29468.714285714286,27896.933333333334,29679.355555555554
2016-08-17,31419,22260,132681,0.00347,314.6,29225.571428571428,28060.966666666667,29672.277777777777
2016-08-18,24412,18601,116144,0.00457,194.8,28178.428571428572,28069.766666666666,29649.144444444446
2016-08-19,28446,20582,92462,0.00492,218.6,28244.0,28137.733333333334,29607.644444444446
2016-08-20,27262,21783,149049,0.00483,164.7,28564.85714285714,28163.3,29601.055555555555
2016-08-21,27254,22311,103705,0.00343,127.6,28510.714285714286,28243.6,29527.266666666666
2016-08-22,28141,20906,121068,0.00419,122.1,28089.14285714286,28337.366666666665,29469.755555555555
2016-08-23,29012,22783,134510,0.00344,298.5,27992.285714285714,28428.2,29452.566666666666
2016-08-24,28046,22781,106186,0.00364,126.3,27510.428571428572,28489.266666666666,29441.833333333332
2016-08-25,30846,23195,102990,0.00573,296.6,28429.571428571428,28576.133333333335,29432.855555555554
2016-08-26,32227,22624,104810,0.00471,196.4,28969.714285714286,28742.466666666667,29453.088888888888
2016-08-27,29576,23100,114347,0.00322,217.9,29300.285714285714,28877.233333333334,29446.566666666666
2016-08-28,30591,23449,144030,0.00448,245.6,29777.0,28938.933333333334,29445.355555555554
2016-08-29,27102,21683,109621,0.004,157.4,29628.571428571428,28920.0,29416.411111111112
2016-08-30,27808,21416,149144,0.00414,220.4,29456.571428571428,28879.866666666665,29388.044444444444
2016-08-31,27343,21369,102717,0.00488,254.1,29356.14285714286,28906.1,29326.17777777778
2016-09-01,21640,17149,109678,0.00364,204.0,28041.0,28657.1,29208.78888888889
2016-09-02,24806,19936,112082,0.00349,108.5,26980.85714285714,28579.666666666668,29111.433333333334
2016-09-03,19833,16155,91836,0.00376,278.4,25589.0,28263.033333333333,28930.966666666667
2016-09-04,19186,14935,103136,0.00384,311.9,23959.714285714286,27989.766666666666,28749.477777777778
2016-09-05,25486,19924,89356,0.00473,269.1,23728.85714285714,27899.966666666667,28683.422222222223
2016-09-06,17889,12808,78449,0.0039,105.0,22311.85714285714,27515.133333333335,28473.022222222222
2016-09-07,23068,16975,76283,0.00485,249.0,21701.14285714286,27135.333333333332,28382.533333333333
2016-09-08,21760,16332,101591,0.00347,108.0,21718.285714285714,26981.133333333335,28287.61111111111
2016-09-09,20850,16841,101356,0.00425,184.7,21153.14285714286,26572.1,28108.51111111111
2016-09-10,23004,16494,79664,0.00506,187.2,21606.14285714286,26280.833333333332,28045.255555555555
2016-09-11,20958,16065,108501,0.00368,228.5,21859.285714285714,26046.533333333333,27899.644444444446
2016-09-12,20790,14729,68994,0.00502,285.4,21188.428571428572,25905.666666666668,27748.455555555556
2016-09-13,19627,14282,82026,0.00435,291.1,21436.714285714286,25638.8,27598.944444444445
2016-09-14,21671,15592,109106,0.00324,100.9,21237.14285714286,25324.766666666666,27528.166666666668
2016-09-15,21936,17311,112756,0.00552,224.3,21262.285714285714,25066.3,27382.255555555555
2016-09-16,19725,14698,99907,0.00323,127.6,21101.571428571428,24676.5,27213.8
2016-09-17,21486,15561,106089,0.00519,146.2,20884.714285714286,24578.966666666667,27021.78888888889
2016-09-18,22263,15923,80501,0.00459,123.9,21071.14285714286,24372.866666666665,26910.87777777778
2016-09-19,19562,15211,102109,0.00418,146.7,20895.714285714286,24116.2,26791.433333333334
2016-09-20,19759,15855,95177,0.00443,162.9,20914.571428571428,23866.366666666665,26710.9
2016-09-21,20826,16905,92394,0.00368,134.3,20793.85714285714,23622.533333333333,26566.88888888889
2016-09-22,19679,15286,69619,0.00511,114.9,20471.428571428572,23311.433333333334,26361.077777777777
2016-09-23,19211,13838,79369,0.0032,148.8,20398.0,23016.933333333334,26165.655555555557
2016-09-24,19661,16063,92931,0.00529,202.0,20137.285714285714,22644.1,26033.655555555557
2016-09-25,19504,15832,66917,0.00339,273.6,19743.14285714286,22220.0,25877.522222222222
2016-09-26,19551,14186,67786,0.00565,189.0,19741.571428571428,21885.833333333332,25711.68888888889
2016-09-27,20064,16348,65220,0.00405,304.2,19785.14285714286,21534.933333333334,25569.833333333332
2016-09-28,20824,15238,110681,0.00544,163.1,19784.85714285714,21325.666666666668,25433.866666666665
2016-09-29,18850,13877,64838,0.00431,106.4,19666.428571428572,21027.066666666666,25336.166666666668
2016-09-30,19952,16032,84119,0.00522,140.0,19772.285714285714,20780.7,25305.355555555554
2016-10-01,15690,12077,66861,0.00401,235.6,19205.0,20582.366666666665,25179.733333333334
2016-10-02,16303,12829,86204,0.0057,178.6,18747.714285714286,20298.933333333334,25064.8
2016-10-03,16160,13151,84680,0.00368,255.4,18263.285714285714,20176.5,24971.2
2016-10-04,18099,14630,86359,0.00427,270.3,17982.571428571428,20140.266666666666,24866.222222222223
2016-10-05,17094,13193,84900,0.00382,152.1,17449.714285714286,19860.533333333333,24792.18888888889
2016-10-06,16480,12069,57200,0.0044,200.4,17111.14285714286,19813.566666666666,24639.48888888889
2016-10-07,18947,14466,88287,0.00375,130.4,16967.571428571428,19676.2,24534.28888888889
2016-10-08,16749,13285,90179,0.00569,119.7,17118.85714285714,19509.166666666668,24424.533333333333
2016-10-09,13627,9848,63580,0.00504,239.5,16736.571428571428,19268.4,24312.055555555555
2016-10-10,17553,12553,69444,0.00421,191.3,16935.571428571428,19086.7,24228.31111111111
2016-10-11,15134,11420,51660,0.00351,194.3,16512.0,18892.566666666666,24113.62222222222
2016-10-12,16384,12184,80295,0.00377,315.8,16410.571428571428,18745.7,24005.644444444446
2016-10-13,16117,12753,75419,0.00541,258.5,16358.714285714286,18628.7,23910.4
2016-10-14,15800,11450,61624,0.00469,296.7,15909.142857142857,18433.0,23815.055555555555
2016-10-15,16332,12994,52674,0.00492,155.9,15849.57142857143,18246.2,23736.477777777778
2016-10-16,16728,12769,77896,0.00462,289.6,16292.57142857143,18146.3,23627.922222222223
2016-10-17,16976,12404,85828,0.00457,204.5,16210.142857142857,17995.966666666667,23548.233333333334
2016-10-18,15801,11691,84041,0.00524,192.0,16305.42857142857,17780.566666666666,23430.38888888889
2016-10-19,16470,12951,58118,0.00417,318.6,16317.714285714286,17677.5,23319.0
2016-10-20,15730,12739,76784,0.00563,197.5,16262.42857142857,17543.2,23217.722222222223
2016-10-21,18497,13104,61071,0.00398,135.0,16647.714285714286,17465.566666666666,23141.82222222222
2016-10-22,17596,14020,78544,0.00424,190.1,16828.285714285714,17396.133333333335,23045.255555555555
2016-10-23,15290,10820,78871,0.00579,167.0,16622.85714285714,17265.433333333334,22923.87777777778
2016-10-24,16565,12863,81578,0.00426,263.5,16564.14285714286,17162.233333333334,22794.155555555557
2016-10-25,17226,13670,66957,0.00464,133.5,16767.714285714286,17086.3,22682.922222222223
2016-10-26,17265,13081,64846,0.00511,138.8,16881.285714285714,17010.1,22591.055555555555
2016-10-27,16121,11701,83758,0.00442,220.9,16937.14285714286,16878.666666666668,22450.844444444443
2016-10-28,16013,12025,51729,0.00362,191.4,16582.285714285714,16718.3,22321.32222222222
2016-10-29,16178,12385,65228,0.004,258.1,16379.714285714286,16629.233333333334,22178.722222222223
2016-10-30,14980,10862,76509,0.00522,260.3,16335.42857142857,16463.5,22050.1
2016-10-31,14528,11617,48878,0.00447,200.6,16044.42857142857,16424.766666666666,21888.077777777777
2016-11-01,9921,6954,37157,0.00411,297.2,15000.857142857143,16212.033333333333,21696.87777777778
2016-11-02,13377,10448,62589,0.00476,180.1,14445.42857142857,16119.266666666666,21519.6
2016-11-03,13217,10821,57843,0.00364,242.8,14030.57142857143,15956.533333333333,21362.18888888889
2016-11-04,15480,12205,65097,0.00336,152.5,13954.42857142857,15902.733333333334,21221.077777777777
2016-11-05,12693,10390,58940,0.00526,188.3,13456.57142857143,15776.5,21035.066666666666
2016-11-06,14121,11290,69354,0.00322,101.3,13333.857142857143,15615.633333333333,20809.055555555555
2016-11-07,14412,10835,58813,0.00325,225.5,13317.285714285714,15537.733333333334,20676.01111111111
2016-11-08,15021,10948,56211,0.00332,142.2,14045.857142857143,15584.2,20474.9
2016-11-09,14051,10096,50820,0.00434,221.4,14142.142857142857,15467.466666666667,20278.333333333332
2016-11-10,12300,9590,54043,0.00443,153.5,14011.142857142857,15373.0,20104.033333333333
2016-11-11,14481,10750,60880,0.00334,318.5,13868.42857142857,15309.566666666668,19986.977777777778
2016-11-12,13921,10552,76023,0.0044,257.7,14043.857142857143,15236.366666666667,19834.62222222222
2016-11-13,14357,11022,70333,0.00438,102.8,14077.57142857143,15188.266666666666,19648.67777777778
2016-11-14,15703,11310,82333,0.00511,311.7,14262.0,15167.3,19493.266666666666
2016-11-15,16722,13433,76078,0.00413,178.0,14505.0,15167.1,19329.966666666667
2016-11-16,14954,11372,67005,0.00381,282.0,14634.0,15099.7,19224.87777777778
2016-11-17,13839,10869,54220,0.00365,109.5,14853.857142857143,15034.3,19062.577777777777
2016-11-18,14924,11640,57143,0.00428,128.9,14917.142857142857,14982.766666666666,18925.48888888889
2016-11-19,16193,12098,70086,0.00558,203.9,15241.714285714286,14998.2,18802.588888888888
2016-11-20,13513,10080,50458,0.00516,116.9,15121.142857142857,14832.066666666668,18640.055555555555
2016-11-21,16673,12248,63606,0.00532,175.6,15259.714285714286,14801.3,18502.955555555556
2016-11-22,13636,10775,51147,0.00456,223.3,14818.857142857143,14746.166666666666,18342.844444444443
2016-11-23,14106,10280,67908,0.00468,195.8,14697.714285714286,14664.2,18156.844444444443
2016-11-24,15361,11156,56779,0.00435,309.2,14915.142857142857,14602.033333333333,17969.444444444445
2016-11-25,11287,9107,48716,0.00397,307.9,14395.57142857143,14402.766666666666,17766.233333333334
2016-11-26,12882,10027,49661,0.00364,247.6,13922.57142857143,14294.8,17569.466666666667
